protein	n_obs	status	singular	messages	var_Run	var_BioReplicate	var_Mixture	sigma2	scope	level	var_Run:Channel	var_Run:ionID
P04919	101	ok	TRUE	boundary (singular) fit: see help('isSingular')	3.81907114240785	0.392121382738425	0	0.246580495077766	fraction_run	protein	NA	NA
O08738	15	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q7TQK5	56	ok	FALSE		2.17391091319263	0.0763099827494665	0.600018381195487	0.139540398702163	fraction_run	protein	NA	NA
Q9R0Y5	78	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.95408740186953	0.205458015635503	2.51613914282267e-10	0.26169469118848	fraction_run	protein	NA	NA
Q8C0L6	40	ok	FALSE		0.260987108466159	0.0649051475452595	0.0347058800403228	0.0950285484709756	fraction_run	protein	NA	NA
Q8C4B4	34	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.201259236741359	0	0.015066104335748	0.443916385759383	fraction_run	protein	NA	NA
Q99KP3	55	ok	FALSE		5.81093655851347	0.041533716204332	0.671545482973597	0.205592182377304	fraction_run	protein	NA	NA
O54724	172	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.2380447427584	0.131168908114776	3.51559170923533e-10	0.0733079792108355	fraction_run	protein	NA	NA
P21300	85	ok	FALSE		1.18754726317304	1.95250035955662	0.170055066410602	0.695536552335585	fraction_run	protein	NA	NA
P47955	24	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.501153041408349	0.0167373591570322	0	1.47876136477026	fraction_run	protein	NA	NA
P15327	94	ok	FALSE		2.76455880799276	0.0586744528242699	1.0080497175983e-08	0.159164350948702	fraction_run	protein	NA	NA
Q3TMH2	51	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.526792642780546	0	0	0.165202323760149	fraction_run	protein	NA	NA
P68372	45	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.58751364634951	0.221175823661193	0	0.0721960332637365	fraction_run	protein	NA	NA
O08638	160	ok	FALSE		0.277057035242169	0.967522910368609	3.20897558967708e-08	0.0488513425607091	fraction_run	protein	NA	NA
P01027	160	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.622949088088016	0.21371265673431	4.26162395052261e-10	0.0427108153697713	fraction_run	protein	NA	NA
Q9D7A8	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	5.55356042799236	0.0493617256161991	0	0.181823931543495	fraction_run	protein	NA	NA
O08997	46	ok	TRUE	boundary (singular) fit: see help('isSingular')	3.47078492350415	0.166087529612438	0	0.0809484998883787	fraction_run	protein	NA	NA
Q9R1P1	27	ok	FALSE		0.650002780049361	0.0140393361777657	0.136721765321214	0.0407052034378459	fraction_run	protein	NA	NA
P09103	160	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.874004652731499	0.0751220894389925	0	0.0731016115736779	fraction_run	protein	NA	NA
O35660	20	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
P16546	160	ok	FALSE		0.22161794563521	0.0878448129388292	0.0399974052448229	0.0508540464041675	fraction_run	protein	NA	NA
Q8BXK9	13	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
P19221	159	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.50898771117579	0.132077302371872	0	0.0478323993923099	fraction_run	protein	NA	NA
P26039	159	ok	FALSE		1.08383071989126	0.0552798691419289	0.382567326713062	0.0747571811383648	fraction_run	protein	NA	NA
P26041	160	ok	FALSE		1.09349314362519	0.203613362723821	2.0627959969345e-09	0.0569818018044793	fraction_run	protein	NA	NA
P27546	159	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.11352454825403	0.156556589396069	7.27394307763764e-11	0.0648707453426315	fraction_run	protein	NA	NA
P29341	158	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.81338152861077	0.0274468809142458	1.08317722093398e-09	0.117242867342672	fraction_run	protein	NA	NA
P31001	157	ok	FALSE		0.754962825645483	1.22621685357072	0.170116756900305	0.23972113043835	fraction_run	protein	NA	NA
O35405	13	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
P0CW02	20	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
P97927	160	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.829804671542476	0.059146679341495	2.13508732292914e-10	0.0488412488406697	fraction_run	protein	NA	NA
Q60887	20	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q05793	160	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.356566276871324	0.18284251371609	0	0.0416669101516051	fraction_run	protein	NA	NA
Q9DCH4	13	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q8VHY0	83	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.309022446083082	0.090864971098699	0	0.088440823787358	fraction_run	protein	NA	NA
Q5SWU9	160	ok	FALSE		0.792194223486621	0.270104577428998	0.471085233539349	0.0623507668362373	fraction_run	protein	NA	NA
Q9CR57	80	ok	TRUE	boundary (singular) fit: see help('isSingular')	3.56256637479416	0.164902735381294	0	0.130453323477354	fraction_run	protein	NA	NA
Q62261	160	ok	FALSE		0.439991598371186	0.0709195713774192	5.36533213218866e-09	0.0418442636145332	fraction_run	protein	NA	NA
Q63918	160	ok	FALSE		1.03804797673999	0.12866551531959	8.83235921823302e-10	0.067930379054948	fraction_run	protein	NA	NA
Q64727	160	ok	FALSE		0.667188148432898	0.0244058049526958	0.279614972533437	0.100201909899919	fraction_run	protein	NA	NA
Q71RI9	39	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.83132012321535	0	3.84458807451071e-09	0.418138402635495	fraction_run	protein	NA	NA
Q64339	13	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q8K0E8	160	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.20442913699011	0.22134779549009	2.06473937840171e-10	0.0609641331615188	fraction_run	protein	NA	NA
Q8VDD5	160	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.302164083709166	0.0591664671703608	0	0.0408421008323578	fraction_run	protein	NA	NA
Q91ZX7	159	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.467356090434603	0.0112339726800671	0	0.0942542011349273	fraction_run	protein	NA	NA
Q9D819	157	ok	FALSE		3.20865443129506	0.0277426488909723	2.97367837578692e-09	0.140718922964068	fraction_run	protein	NA	NA
P70318	19	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q9JHU4	155	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.13693199667696	0.0630711583115513	0	0.0565902559290425	fraction_run	protein	NA	NA
Q9JKR6	147	ok	FALSE		2.59295298591039	0.427105093772697	0.129164544021752	0.135819123475615	fraction_run	protein	NA	NA
Q9WTQ5	160	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.424070814036006	0.126613044834772	9.17896840709469e-11	0.0669587732858469	fraction_run	protein	NA	NA
P01638	20	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q78JW9	18	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
P97493	23	ok	TRUE	boundary (singular) fit: see help('isSingular')	4.84410471177417	0.184005823257648	0	0.11923814493486	fraction_run	protein	NA	NA
P56399	154	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.833910067453584	0.0443885621044346	0	0.0763822553124743	fraction_run	protein	NA	NA
Q61233	152	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.21565967412873	0.0861436307705972	0	0.13974829558679	fraction_run	protein	NA	NA
Q922B2	154	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.34102242372258	0.0171797229742082	1.04089868224232e-10	0.165208436419716	fraction_run	protein	NA	NA
P14824	150	ok	FALSE		1.22006429652382	0.158309120743367	7.58655993053536e-09	0.0574145845746814	fraction_run	protein	NA	NA
Q80X90	153	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.693883810838303	0.0405475386649596	0	0.0622714441962212	fraction_run	protein	NA	NA
Q8R4N0	150	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.3747733293913	0.0797077893171241	2.50615359576779e-10	0.148973586812519	fraction_run	protein	NA	NA
A6H584	147	ok	FALSE		1.15257473905399	0.435553795700112	3.79457408979957e-05	0.123770231707591	fraction_run	protein	NA	NA
Q9CPW4	33	ok	FALSE		1.32804866258993	0.1368995089101	0.609030759080538	0.0703214758990037	fraction_run	protein	NA	NA
P01325	14	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q61553	138	ok	FALSE		0.954296701871922	0.23633966478083	0.228204122547703	0.14788317011305	fraction_run	protein	NA	NA
Q9D1X0	40	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.665459052370111	0.128947368503593	4.17481438954475e-11	0.058292676005031	fraction_run	protein	NA	NA
P21981	152	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.57378364504847	0.0826100411487149	3.65683575987388e-11	0.138767687041791	fraction_run	protein	NA	NA
P63276	108	ok	FALSE		1.76038149386327	0.188914800231449	0.0156676002904034	0.319926861744457	fraction_run	protein	NA	NA
Q5SW19	127	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.50153133034319	0.0850846434386301	0	0.164225163663627	fraction_run	protein	NA	NA
P35564	138	ok	FALSE		2.39521139771317	0.412783210654302	0.0387193298705734	0.149777390061228	fraction_run	protein	NA	NA
O08795	128	ok	FALSE		2.45125341263261	0.0828997788622165	0.0420269291414727	0.0746158924263751	fraction_run	protein	NA	NA
P51125	151	ok	FALSE		2.01391452508796	0.132353479532525	0.2691684051411	0.105141651057635	fraction_run	protein	NA	NA
P48678	144	ok	FALSE		1.12331629119247	0.387655354924599	2.53291632550436e-09	0.134259282259868	fraction_run	protein	NA	NA
Q8K4G5	126	ok	FALSE		0.994727384000461	0.0312254780769927	8.82477020534935e-09	0.0979575610417299	fraction_run	protein	NA	NA
Q06890	127	ok	FALSE		3.14424747002621	0.622672112822374	2.3788091536596e-08	0.152527210518503	fraction_run	protein	NA	NA
O88569	153	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.08512211148968	0.214886538139157	0	0.135670812013791	fraction_run	protein	NA	NA
P26040	153	ok	FALSE		1.04007944779906	0.354443684844537	0.21234234956852	0.0586905761526283	fraction_run	protein	NA	NA
Q61316	153	ok	FALSE		0.471307128220047	0.0185833219846567	0.060179849259977	0.0477704527774539	fraction_run	protein	NA	NA
Q99PL5	152	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.64317085697395	0.0523081471784266	0	0.0669377961496843	fraction_run	protein	NA	NA
Q9EQK5	147	ok	FALSE		1.34236311555387	0.0804027084477149	0.0533353196523415	0.067385878332734	fraction_run	protein	NA	NA
O70318	147	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.513606304968378	0.102132465943908	1.01644032007898e-10	0.0582597625740523	fraction_run	protein	NA	NA
P58871	141	ok	FALSE		0.993993383233488	0.130879732347512	1.32776398405488e-08	0.0867058393524188	fraction_run	protein	NA	NA
P11679	138	ok	FALSE		3.15097517401361	1.85466678245921	7.64274815082723e-09	0.3810806885344	fraction_run	protein	NA	NA
Q60675	138	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.981894455541097	0.0529541552147985	0	0.121400194363003	fraction_run	protein	NA	NA
P58774	145	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.15039035115096	0.818115416710491	2.16327591908109e-15	0.135916464795799	fraction_run	protein	NA	NA
Q78PY7	147	ok	FALSE		1.00964602893243	0.0389949741989069	0.0197957577897811	0.0598749210108722	fraction_run	protein	NA	NA
Q9JKF1	145	ok	FALSE		0.968474366846409	0.107452043360591	0.28590513321749	0.163124246079489	fraction_run	protein	NA	NA
Q61001	127	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.5168360409806	0.419394115377113	1.28951835233449e-10	0.240066698256249	fraction_run	protein	NA	NA
Q9JHU2	135	ok	FALSE		1.83124482897712	0.262385878956849	2.16325409404009e-08	0.0680132275412202	fraction_run	protein	NA	NA
Q8BGQ7	131	ok	FALSE		1.04538776570835	0.0278801838739221	0.0301527201999583	0.124923585932314	fraction_run	protein	NA	NA
P42932	141	ok	FALSE		0.791441781500194	0.0234148131071355	1.41146794990396e-09	0.108441577341969	fraction_run	protein	NA	NA
Q8C8U0	70	ok	FALSE		1.67083478489023	0.0640384246088571	5.06946820177783e-09	0.214059139589903	fraction_run	protein	NA	NA
P14733	131	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.82511803204568	0.554098341097272	4.59763817225762e-11	0.197028371782098	fraction_run	protein	NA	NA
Q61792	134	ok	FALSE		0.871586812602775	0.187847311533461	0.282178003821637	0.0765300129867125	fraction_run	protein	NA	NA
Q64356	121	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.14295375445536	4.64483257779785	0	1.03057053225911	fraction_run	protein	NA	NA
Q8CAQ8	134	ok	FALSE		0.626597105825676	0.243122557650824	0.00987988477512835	0.0853165256400306	fraction_run	protein	NA	NA
Q7TPR4	125	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.93183429528001	0.117260301091437	0	0.0658485300143684	fraction_run	protein	NA	NA
Q9JLN6	20	ok	FALSE		0.0860061096134582	6.48775392829784	5.98879799942031e-07	2.87792916945295	fraction_run	protein	NA	NA
O54931	139	ok	FALSE		1.42160162863507	0.143501971661911	0.0286087600460494	0.126970609359541	fraction_run	protein	NA	NA
P51859	140	ok	FALSE		1.28487798073457	0.109790817699042	5.6478247471853e-08	0.186769589612873	fraction_run	protein	NA	NA
Q8BPB5	121	ok	FALSE		2.73190306788751	0.0415329896275	2.8825025073741e-08	0.0926298914521327	fraction_run	protein	NA	NA
O70435	108	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.83949827186983	0.0337302480817479	1.11578990846819e-11	0.109192849431061	fraction_run	protein	NA	NA
Q9CZ30	132	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.76481487279626	0.0246834454497192	0	0.269418389320596	fraction_run	protein	NA	NA
Q91W52	6	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
O08788	127	ok	FALSE		1.78842048837177	0.0294469330954456	0.0181885762868002	0.124665680486649	fraction_run	protein	NA	NA
Q91WQ3	95	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.91959923494722	0.0166644378764957	0	0.113323916402556	fraction_run	protein	NA	NA
P70336	127	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.588397104520173	0.0744995127767389	4.51600633296968e-10	0.0503215709445309	fraction_run	protein	NA	NA
Q71LX4	130	ok	FALSE		1.89602549469301	0.0931912947191257	6.41660887580502e-09	0.0476490408365321	fraction_run	protein	NA	NA
Q9Z1F9	117	ok	FALSE		2.72802490633179	0.0354517274225893	0.069873249935013	0.10966051729212	fraction_run	protein	NA	NA
O08528	117	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.77924876574089	0.108179959413533	1.36495776651237e-09	0.207623301469732	fraction_run	protein	NA	NA
Q9CZ44	119	ok	FALSE		1.12057138948145	0.125718482962272	6.12520422493181e-07	0.0836490426710147	fraction_run	protein	NA	NA
P63005	117	ok	FALSE		1.16204769596498	0.0704181403931211	9.81254147248262e-09	0.0992635015241558	fraction_run	protein	NA	NA
Q00PI9	124	ok	FALSE		1.42372869917114	0.279995811909403	0.0566062500515205	0.168561315866944	fraction_run	protein	NA	NA
Q9R069	113	ok	FALSE		1.52993133202709	0.0471763395959031	0.11070748383643	0.131348320688757	fraction_run	protein	NA	NA
Q02819	117	ok	FALSE		1.5601800971091	0.237512501484397	0.144362406539428	0.114910315178472	fraction_run	protein	NA	NA
Q9QYB1	99	ok	FALSE		1.51980096458769	0.0668486314506671	0.173170768570609	0.126871138671365	fraction_run	protein	NA	NA
Q69ZX8	45	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.16960401225055	0.0146002472077752	0	0.18256882733913	fraction_run	protein	NA	NA
P17918	67	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.646379692477498	0.0991060477498569	5.11715984695596e-11	0.096118610588662	fraction_run	protein	NA	NA
Q9CQ26	44	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.31854851776785	0	0.506223410971082	0.211705085208512	fraction_run	protein	NA	NA
O70305	71	ok	FALSE		3.89677215064087	0.051504209066313	0.25116354344233	0.27081432729257	fraction_run	protein	NA	NA
O09164	153	ok	TRUE	boundary (singular) fit: see help('isSingular')	3.00256068314409	0.173966950412761	1.66910853085034e-10	0.132977855152483	fraction_run	protein	NA	NA
Q8BU30	67	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.523271013167574	0.0374111101162721	0	0.0566155930020527	fraction_run	protein	NA	NA
Q8C838	18	ok	TRUE	boundary (singular) fit: see help('isSingular')	6.83272941138388	0.106745903416272	0	0.0979636497647511	fraction_run	protein	NA	NA
Q9ER41	25	ok	FALSE		0.107872250786268	0.350218931498799	3.10170322373599	0.096893138889421	fraction_run	protein	NA	NA
Q8K2I4	36	ok	FALSE		4.39716743514596	0.0310223690490225	5.19802962528758e-09	0.199746368334715	fraction_run	protein	NA	NA
P28271	151	ok	TRUE	boundary (singular) fit: see help('isSingular')	3.15826079049798	0.0431235181644725	1.02015166492362e-10	0.071978712917625	fraction_run	protein	NA	NA
Q08879	107	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.1663465096947	0.0592582271042208	0	0.182570987953942	fraction_run	protein	NA	NA
Q9WVR4	25	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.757412000097702	0	0.348427932977025	0.176880068302082	fraction_run	protein	NA	NA
Q6PDN3	152	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.727264923043831	0.662615956092155	5.35365198351778e-11	0.0924014022422682	fraction_run	protein	NA	NA
Q99KR3	39	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.12709210776563	0.0262118696649912	0	0.367177901147004	fraction_run	protein	NA	NA
